abs_scu_id,scu_label,abs_sent_id,text,text_spans,year,filepath,multi_sent,topic,w_overlap
2008~!~D0808-B-BEGH~!~10~!~SCU,Catholics celebrated a mass for Pope John Paul II,2008~!~D0808-B-BEGH~!~8328~!~1,Christians gathered under police protection for a special mass for Pope John Paul II.,Christians gathered under police protection for a special mass for Pope John Paul II,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0808-B-BEGH.pyr,False,D0808-B-BEGH,5
2010~!~D1009-B-BCFG~!~8~!~SCU,evidence points to family member having committed murder,2010~!~D1009-B-BCFG~!~8394~!~2,"Under State law, grand jury proceedings are secret but media speculation says evidence points to either a family member or an intruder having committed the murder.",evidence points to either a family member,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1009-B-BCFG.pyr,False,D1009-B-BCFG,7
2010~!~D1009-B-BCFG~!~8~!~SCU,evidence points to family member having committed murder,2010~!~D1009-B-BCFG~!~8392~!~1,"In addition to her family, an intruder could be the perpetrator based on some evidence including an unidentified footprint and unidentified DNA.",In addition to her family,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1009-B-BCFG.pyr,False,D1009-B-BCFG,2
2010~!~D1009-B-BCFG~!~8~!~SCU,evidence points to family member having committed murder,2010~!~D1009-B-BCFG~!~8392~!~0,"Although prosecutors have only identified the parents as under suspicion, unidentified DNA material in JonBenet's underwear and a shoe print found near the body suggest the possibility of an intruder.",prosecutors have only identified the parents as under suspicion,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1009-B-BCFG.pyr,False,D1009-B-BCFG,0
2010~!~D1009-B-BCFG~!~8~!~SCU,evidence points to family member having committed murder,2010~!~D1009-B-BCFG~!~8394~!~1,Evidence points to both a family member and intruder.,Evidence points to both a family member,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1009-B-BCFG.pyr,False,D1009-B-BCFG,4
2010~!~D1020-A-ADGH~!~77~!~SCU,"Agriculture Department urged consumers to properly handle, cook and store food",2010~!~D1020-A-ADGH~!~8432~!~0,"The Agriculture Department urged consumers to return all recalled products and to properly handle, cook, and store food.","The Agriculture Department urged consumers...to properly handle, cook, and store food",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1020-A-ADGH.pyr,False,D1020-A-ADGH,9
2010~!~D1020-A-ADGH~!~77~!~SCU,"Agriculture Department urged consumers to properly handle, cook and store food",2010~!~D1020-A-ADGH~!~8428~!~0,"In response to an outbreak of food poisoning, the government and/or company can recall the products and stop production operations, but the consumer must check product codes, cook meats to 165 degrees, separate raw foods and uncooked meats, and wash hands and cutting tools thoroughly.","consumer must...cook meats to 165 degrees, separate raw foods and uncooked meats, and wash hands and cutting tools thoroughly",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1020-A-ADGH.pyr,False,D1020-A-ADGH,3
2010~!~D1020-A-ADGH~!~77~!~SCU,"Agriculture Department urged consumers to properly handle, cook and store food",2010~!~D1020-A-ADGH~!~8432~!~2,Rigid food safety practices are the best way to avoid infection.,Rigid food safety practices are the best way to avoid infection,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1020-A-ADGH.pyr,False,D1020-A-ADGH,1
2010~!~D1020-A-ADGH~!~76~!~SCU,Agriculture Department urged consumers to return all recalled products,2010~!~D1020-A-ADGH~!~8432~!~0,"The Agriculture Department urged consumers to return all recalled products and to properly handle, cook, and store food.",The Agriculture Department urged consumers to return all recalled products,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1020-A-ADGH.pyr,False,D1020-A-ADGH,7
2010~!~D1020-A-ADGH~!~76~!~SCU,Agriculture Department urged consumers to return all recalled products,2010~!~D1020-A-ADGH~!~8428~!~0,"In response to an outbreak of food poisoning, the government and/or company can recall the products and stop production operations, but the consumer must check product codes, cook meats to 165 degrees, separate raw foods and uncooked meats, and wash hands and cutting tools thoroughly.",consumer must check product codes,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1020-A-ADGH.pyr,False,D1020-A-ADGH,3
2010~!~D1020-A-ADGH~!~79~!~SCU,President proposed giving increased money and authority to food agencies,2010~!~D1020-A-ADGH~!~8439~!~0,The President proposed giving increased authority to food agencies. ,The President proposed giving increased authority to food agencies,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1020-A-ADGH.pyr,False,D1020-A-ADGH,7
2010~!~D1020-A-ADGH~!~79~!~SCU,President proposed giving increased money and authority to food agencies,2010~!~D1020-A-ADGH~!~8439~!~1,"In July 1998 President Clinton asked for more money and authority for the Food and Drug Administration, to facilitate faster recalls, warning labels, and a food safety research institute.","President Clinton asked for more money and authority for the Food and Drug Administration, to facilitate faster recalls, warning labels, and a food safety research institute",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1020-A-ADGH.pyr,False,D1020-A-ADGH,4
2010~!~D1046-A-DEGH~!~7~!~SCU,Indonesia scheduled a summit of world leaders,2010~!~D1046-A-DEGH~!~8461~!~0,Indonesia has scheduled a summit of world leaders for January 6.,Indonesia has scheduled a summit of world leaders for January 6,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1046-A-DEGH.pyr,False,D1046-A-DEGH,5
2010~!~D1046-A-DEGH~!~7~!~SCU,Indonesia scheduled a summit of world leaders,2010~!~D1046-A-DEGH~!~8461~!~1,Indonesia plans to host 23 nations in a summit to discuss the aftermath of the disaster.,Indonesia plans to host 23 nations in a summit to discuss the aftermath of the disaster,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1046-A-DEGH.pyr,False,D1046-A-DEGH,2
2010~!~D1046-A-DEGH~!~7~!~SCU,Indonesia scheduled a summit of world leaders,2010~!~D1046-A-DEGH~!~8461~!~2,"On January 6, Indonesia would host a summit of world leaders from 23 countries to discuss the aftermath of the disaster.  ","On January 6, Indonesia would host a summit of world leaders from 23 countries to discuss the aftermath of the disaster",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1046-A-DEGH.pyr,False,D1046-A-DEGH,4
2010~!~D1046-A-DEGH~!~9~!~SCU,"500,000 Indonesians were left homeless",2010~!~D1046-A-DEGH~!~8463~!~0,"Indonesia's death toll had reached 94,200 and was expected to top 100,000 on hardest-hit Sumatra Island, and 500,000 Indonesians were left homeless.","500,000 Indonesians were left homeless",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1046-A-DEGH.pyr,False,D1046-A-DEGH,4
2010~!~D1046-A-DEGH~!~9~!~SCU,"500,000 Indonesians were left homeless",2010~!~D1046-A-DEGH~!~8463~!~1,"China sent a quake-rescue team to Indonesia, where nearly 500,000 were rendered homeless.","Indonesia, where nearly 500,000 were rendered homeless",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1046-A-DEGH.pyr,False,D1046-A-DEGH,2
2010~!~D1046-A-DEGH~!~9~!~SCU,"500,000 Indonesians were left homeless",2010~!~D1046-A-DEGH~!~8463~!~2,"Aceh Province and North Sumatra were hardest hit with more than 100,000 killed in Sumatra and 500,000 homeless in Aceh Province.","500,000 homeless in Aceh Province",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1046-A-DEGH.pyr,False,D1046-A-DEGH,2
2010~!~D1046-A-DEGH~!~9~!~SCU,"500,000 Indonesians were left homeless",2010~!~D1046-A-DEGH~!~8463~!~3,"and its Aceh province was devastated with at least 500,00 homeless.","its Aceh province was devastated with at least 500,00 homeless",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1046-A-DEGH.pyr,False,D1046-A-DEGH,1
2008~!~D0824-A-CEGH~!~11~!~SCU,DNA repair deficiency strongly associates with susceptibility to breast cancer,2008~!~D0824-A-CEGH~!~8475~!~0,DNA repair deficiency strongly associates with susceptibility to breast cancer.,DNA repair deficiency strongly associates with susceptibility to breast cancer,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,8
2008~!~D0824-A-CEGH~!~11~!~SCU,DNA repair deficiency strongly associates with susceptibility to breast cancer,2008~!~D0824-A-CEGH~!~8475~!~1,Deficiency in cell DNA repair-ability accelerates genetic changes leading to cancer.,Deficiency in cell DNA repair-ability accelerates genetic changes leading to cancer,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,4
2008~!~D0824-A-CEGH~!~11~!~SCU,DNA repair deficiency strongly associates with susceptibility to breast cancer,2008~!~D0824-A-CEGH~!~8475~!~2,"Other studies are looking into the effects and effectiveness of oral contraceptives, an underactive thyroid, olive oil, a cell's ability to repair DNA, and the flushing of milk ducts.",Other studies are looking into the effects and effectiveness of...a cell's ability to repair DNA,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,2
2008~!~D0824-A-CEGH~!~10~!~SCU,Hypothyroidism apparently lessens chances of developing aggressive forms,2008~!~D0824-A-CEGH~!~8476~!~0,Hypothyroidism apparently lessens chances of developing aggressive forms of breast cancer.,Hypothyroidism apparently lessens chances of developing aggressive forms,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,7
2008~!~D0824-A-CEGH~!~10~!~SCU,Hypothyroidism apparently lessens chances of developing aggressive forms,2008~!~D0824-A-CEGH~!~8476~!~1,Hypothyroidism and oral contraceptives reduce breast cancer risk.,Hypothyroidism...reduce breast cancer risk,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,1
2008~!~D0824-A-CEGH~!~1~!~SCU,New drug SR-13668 curbs oncogene proteins in cancer patients,2008~!~D0824-A-CEGH~!~8485~!~0,One drug can curb a protein active in cancer patients and the other is less likely to trigger cardiovascular disease.,drug can curb a protein active in cancer patients,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,5
2008~!~D0824-A-CEGH~!~1~!~SCU,New drug SR-13668 curbs oncogene proteins in cancer patients,2008~!~D0824-A-CEGH~!~8485~!~1,"Developmental drug SR-13668 curbs the oncogene protein AKT, prevalent in cancer patients; and SR-16158 reduces breast cancer patient heart disease risk.","Developmental drug SR-13668 curbs the oncogene protein AKT, prevalent in cancer patients;",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,8
2008~!~D0824-A-CEGH~!~1~!~SCU,New drug SR-13668 curbs oncogene proteins in cancer patients,2008~!~D0824-A-CEGH~!~8485~!~2,New drug SR-13668 curbs AKT retroviral oncogene proteins for breast cancer.,New drug SR-13668 curbs AKT retroviral oncogene proteins,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,8
2008~!~D0824-A-CEGH~!~4~!~SCU,NIH has undertaken a study of sisters to find genetic and environmental causes,2008~!~D0824-A-CEGH~!~8489~!~0,NIH has undertaken a study of sisters to find genetic and environmental causes of the disease.,NIH has undertaken a study of sisters to find genetic and environmental causes,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,8
2008~!~D0824-A-CEGH~!~4~!~SCU,NIH has undertaken a study of sisters to find genetic and environmental causes,2008~!~D0824-A-CEGH~!~8489~!~1,Sisters are being studied to investigate environmental and genetic affects on cancer risk.,Sisters are being studied to investigate environmental and genetic affects,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,4
2008~!~D0824-A-CEGH~!~4~!~SCU,NIH has undertaken a study of sisters to find genetic and environmental causes,2008~!~D0824-A-CEGH~!~8489~!~2,The National Institute of Environmental Health Sciences' Sisters Study for breast cancer compares shared genes.,The National Institute of Environmental Health Sciences' Sisters Study for breast cancer compares shared genes,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,3
2008~!~D0824-A-CEGH~!~4~!~SCU,NIH has undertaken a study of sisters to find genetic and environmental causes,2008~!~D0824-A-CEGH~!~8489~!~3,A new U.S. Sister Study will investigate genetic and environmental causes of breast cancer.,A new U.S. Sister Study will investigate genetic and environmental causes of breast cancer,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0824-A-CEGH.pyr,False,D0824-A-CEGH,5
2010~!~D1030-B-DEFG~!~38~!~SCU,New FDA push to address ephedra's safety,2010~!~D1030-B-DEFG~!~8632~!~0,In 2000 the FDA launched a new push to address ephedra's safety issues and include warning labels.,In 2000 the FDA launched a new push to address ephedra's safety issues,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1030-B-DEFG.pyr,False,D1030-B-DEFG,6
2010~!~D1030-B-DEFG~!~38~!~SCU,New FDA push to address ephedra's safety,2010~!~D1030-B-DEFG~!~8633~!~1,"On February 25, the FDA notified Congress that it is launching a new push to address public safety issues posed by ephedra use.  ","On February 25, the FDA notified Congress that it is launching a new push to address public safety issues posed by ephedra use",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1030-B-DEFG.pyr,False,D1030-B-DEFG,6
2010~!~D1030-B-DEFG~!~38~!~SCU,New FDA push to address ephedra's safety,2010~!~D1030-B-DEFG~!~8633~!~2,The agency will try to find new ways to address safety concerns.,The agency will try to find new ways to address safety concerns,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1030-B-DEFG.pyr,False,D1030-B-DEFG,3
2010~!~D1030-B-DEFG~!~43~!~SCU,Small doses can trigger devastating reactions,2010~!~D1030-B-DEFG~!~8634~!~0,"However, despite reports that even small doses can trigger devastating reactions, industry research maintains it is safe in proper doses.",reports that even small doses can trigger devastating reactions,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1030-B-DEFG.pyr,False,D1030-B-DEFG,5
2010~!~D1030-B-DEFG~!~43~!~SCU,Small doses can trigger devastating reactions,2010~!~D1030-B-DEFG~!~8634~!~1,Small doses can trigger devastating reactions in people with unknown susceptibilities.,Small doses can trigger devastating reactions in people with unknown susceptibilities,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1030-B-DEFG.pyr,False,D1030-B-DEFG,5
2009~!~D0901-A-ACFH~!~24~!~SCU,Pakistani suggestion that some Kashmir areas be put under UN administration,2009~!~D0901-A-ACFH~!~8653~!~0,"India rejected a Pakistani suggestion that some Kashmir areas be made independent, placed under joint control, or put under UN administration.",Pakistani suggestion that some Kashmir areas be...put under UN administration,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,6
2009~!~D0901-A-ACFH~!~24~!~SCU,Pakistani suggestion that some Kashmir areas be put under UN administration,2009~!~D0901-A-ACFH~!~8653~!~1,Pakistani President Musharraf suggested making Kashmir autonomous or putting parts under joint India/Pakistan or UN control.,Pakistani President Musharraf suggested...putting parts under...UN control,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,3
2009~!~D0901-A-ACFH~!~24~!~SCU,Pakistani suggestion that some Kashmir areas be put under UN administration,2009~!~D0901-A-ACFH~!~8653~!~2,The Pakistani President has suggested three solutions: Some areas of Kashmir could be made independent or placed under joint Indian-Pakistani control or put under UN administration.,The Pakistani President...has suggested...Some areas of Kashmir could be...placed under...UN administration,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,5
2009~!~D0901-A-ACFH~!~9~!~SCU,bus service between the two countries began,2009~!~D0901-A-ACFH~!~8668~!~0,"Peace talks began in 2004 and in March 2005, bus service between the two countries began, the first tangible result of the peace talks. ","March 2005, bus service between the two countries began",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,4
2009~!~D0901-A-ACFH~!~9~!~SCU,bus service between the two countries began,2009~!~D0901-A-ACFH~!~8668~!~1,"Consequently, on April 7, 2005, limited bi-weekly bus service between the Indian- and Pakistani-controlled sections of Kashmir resumed for the first time in 57 years. ",bus service between the Indian- and Pakistani-controlled sections of Kashmir resumed,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,2
2009~!~D0901-A-ACFH~!~9~!~SCU,bus service between the two countries began,2009~!~D0901-A-ACFH~!~8668~!~2,Bus service has been opened for the first time in 57 years.,Bus service has been opened,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,2
2009~!~D0901-A-ACFH~!~9~!~SCU,bus service between the two countries began,2009~!~D0901-A-ACFH~!~8668~!~3,Bus service between the Indian and Pakistani zones started in April 2005. ,Bus service between the Indian and Pakistani zones started,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,2
2009~!~D0901-A-ACFH~!~13~!~SCU,India's prime minister met with Kashmiri separatist leaders,2009~!~D0901-A-ACFH~!~8670~!~0,"While there, he met with Kashmiri separatist leaders.",he met with Kashmiri separatist leaders,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,4
2009~!~D0901-A-ACFH~!~13~!~SCU,India's prime minister met with Kashmiri separatist leaders,2009~!~D0901-A-ACFH~!~8670~!~1,The Indian Prime Minister met with Kashmiri political leaders for the first time.,The Indian Prime Minister met with Kashmiri political leaders for the first time,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,5
2009~!~D0901-A-ACFH~!~13~!~SCU,India's prime minister met with Kashmiri separatist leaders,2009~!~D0901-A-ACFH~!~8658~!~0,India's early 2004 talks with Kashmiri separatists showed little progress.,talks with Kashmiri separatists,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,3
2009~!~D0901-A-ACFH~!~16~!~SCU,The ceasefire held for a year.,2009~!~D0901-A-ACFH~!~8674~!~0,The Indian and Pakistani prime ministers were to meet in New Delhi to further the peace process begun in January and facilitated by a year-long ceasefire.,facilitated by a year-long ceasefire,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,2
2009~!~D0901-A-ACFH~!~16~!~SCU,The ceasefire held for a year.,2009~!~D0901-A-ACFH~!~8678~!~1,"A border ceasefire begun November 25, 2003 has held.","A border ceasefire begun November 25, 2003 has held",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,2
2009~!~D0901-A-ACFH~!~16~!~SCU,The ceasefire held for a year.,2009~!~D0901-A-ACFH~!~8678~!~2,The bilateral ceasefire has held for a year.,The bilateral ceasefire has held for a year,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,3
2009~!~D0901-A-ACFH~!~32~!~SCU,India rejected redrawing the border,2009~!~D0901-A-ACFH~!~8680~!~0,Indian PM Singh committed to making peace with Pakistan but rejected redrawing the border.,rejected redrawing the border,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,3
2009~!~D0901-A-ACFH~!~32~!~SCU,India rejected redrawing the border,2009~!~D0901-A-ACFH~!~8680~!~1,"However, India has ruled out division along religious lines or redrawing international borders. ",India has ruled out...redrawing international borders,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,3
2009~!~D0901-A-ACFH~!~19~!~SCU,Bus service resumed for the first time in 57 years,2009~!~D0901-A-ACFH~!~8668~!~1,"Consequently, on April 7, 2005, limited bi-weekly bus service between the Indian- and Pakistani-controlled sections of Kashmir resumed for the first time in 57 years. ",for the first time in 57 years,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,6
2009~!~D0901-A-ACFH~!~19~!~SCU,Bus service resumed for the first time in 57 years,2009~!~D0901-A-ACFH~!~8668~!~2,Bus service has been opened for the first time in 57 years.,Bus service has been opened for the first time in 57 years,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,5
2009~!~D0901-A-ACFH~!~18~!~SCU,"On April 2005, bus service resumed",2009~!~D0901-A-ACFH~!~8668~!~1,"Consequently, on April 7, 2005, limited bi-weekly bus service between the Indian- and Pakistani-controlled sections of Kashmir resumed for the first time in 57 years. ","April 7, 2005, limited bi-weekly bus service",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,5
2009~!~D0901-A-ACFH~!~18~!~SCU,"On April 2005, bus service resumed",2009~!~D0901-A-ACFH~!~8668~!~3,Bus service between the Indian and Pakistani zones started in April 2005. ,Bus service between the Indian and Pakistani zones started in April 2005,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0901-A-ACFH.pyr,False,D0901-A-ACFH,4
2010~!~D1032-A-BDFG~!~22~!~SCU,Snorre A and Vigdis shut down,2010~!~D1032-A-BDFG~!~8748~!~0,"Snorre A and neighboring Vigdis were shut down for over a month, costing 205,000 barrels of oil daily.",Snorre A and neighboring Vigdis were shut down for over a month,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,3
2010~!~D1032-A-BDFG~!~22~!~SCU,Snorre A and Vigdis shut down,2010~!~D1032-A-BDFG~!~8748~!~1,Most workers were evacuated and oil production halted.,oil production halted,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,0
2010~!~D1032-A-BDFG~!~22~!~SCU,Snorre A and Vigdis shut down,2010~!~D1032-A-BDFG~!~8746~!~2,"On November 28, 2004 Norway's Statoil closed the SnorrA and Vigdis oil platforms in the North Sea.",closed the SnorrA and Vigdis oil platforms,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,1
2010~!~D1032-A-BDFG~!~22~!~SCU,Snorre A and Vigdis shut down,2010~!~D1032-A-BDFG~!~8748~!~3,"A November 2004 natural gas leak on Norwegian Statoil's Snorre A oil platform in the North Sea caused the shutdown of production from Snorre A and neighboring platform Vigdis, resulting in a cut in oil output of 205,000 barrels a day for Norway and costing Statoil 1.4 million Euros daily.",caused the shutdown of production from Snorre A and neighboring platform Vigdis,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,2
2010~!~D1032-A-BDFG~!~23~!~SCU,"Costing 205,000 barrels of oil daily",2010~!~D1032-A-BDFG~!~8748~!~0,"Snorre A and neighboring Vigdis were shut down for over a month, costing 205,000 barrels of oil daily.","costing 205,000 barrels of oil daily",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,5
2010~!~D1032-A-BDFG~!~23~!~SCU,"Costing 205,000 barrels of oil daily",2010~!~D1032-A-BDFG~!~8748~!~3,"A November 2004 natural gas leak on Norwegian Statoil's Snorre A oil platform in the North Sea caused the shutdown of production from Snorre A and neighboring platform Vigdis, resulting in a cut in oil output of 205,000 barrels a day for Norway and costing Statoil 1.4 million Euros daily.","resulting in a cut in oil output of 205,000 barrels a day for Norway",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,5
2010~!~D1032-A-BDFG~!~23~!~SCU,"Costing 205,000 barrels of oil daily",2010~!~D1032-A-BDFG~!~8749~!~2,"This closure dropped Norway's production by 205,000 barrels per day, costing Statoil $1.8 million a day.","This closure dropped Norway's production by 205,000 barrels per day",2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,3
2010~!~D1032-A-BDFG~!~31~!~SCU,Drilling mud pumped into well,2010~!~D1032-A-BDFG~!~8746~!~1,"Operator Statoil pumped in drilling mud to push back gas and seal the leak with cement, in constant contact with technical experts.",pumped in drilling mud to push back gas and seal the leak with cement,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,3
2010~!~D1032-A-BDFG~!~31~!~SCU,Drilling mud pumped into well,2010~!~D1032-A-BDFG~!~8752~!~1,The leak was contained then Statoil began pumping drilling mud into the injection well.,Statoil began pumping drilling mud into the injection well,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,3
2010~!~D1032-A-BDFG~!~32~!~SCU,Statoil is losing $1.8 million daily,2010~!~D1032-A-BDFG~!~8764~!~0,Statoil is losing $1.8 million daily.,Statoil is losing $1.8 million daily,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,5
2010~!~D1032-A-BDFG~!~32~!~SCU,Statoil is losing $1.8 million daily,2010~!~D1032-A-BDFG~!~8748~!~3,"A November 2004 natural gas leak on Norwegian Statoil's Snorre A oil platform in the North Sea caused the shutdown of production from Snorre A and neighboring platform Vigdis, resulting in a cut in oil output of 205,000 barrels a day for Norway and costing Statoil 1.4 million Euros daily.",costing Statoil 1.4 million Euros daily,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,3
2010~!~D1032-A-BDFG~!~32~!~SCU,Statoil is losing $1.8 million daily,2010~!~D1032-A-BDFG~!~8749~!~2,"This closure dropped Norway's production by 205,000 barrels per day, costing Statoil $1.8 million a day.",costing Statoil $1.8 million a day,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1032-A-BDFG.pyr,False,D1032-A-BDFG,3
2008~!~D0822-A-BCDF~!~26~!~SCU,UN sent envoy on March 12,2008~!~D0822-A-BCDF~!~8795~!~1,"A top UN envoy on March 12 demanded a full withdrawal by April 30, a position supported by the European Union.",A top UN envoy on March 12,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0822-A-BCDF.pyr,False,D0822-A-BCDF,4
2008~!~D0822-A-BCDF~!~26~!~SCU,UN sent envoy on March 12,2008~!~D0822-A-BCDF~!~8795~!~0,On March 12 Anon sent envoy Roed-Larsen to Syria with an ultimatum.,On March 12 Anon sent envoy...to Syria,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0822-A-BCDF.pyr,False,D0822-A-BCDF,4
2008~!~D0822-A-BCDF~!~40~!~SCU,UN sent team to verify withdrawal was complete,2008~!~D0822-A-BCDF~!~8808~!~0,By April 26 withdrawal was under way and the UN had sent a team to verify whether it was complete.,the UN had sent a team to verify whether it was complete,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0822-A-BCDF.pyr,False,D0822-A-BCDF,6
